,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,images,_runtime,_timestamp,_step,lr-Adam,loss,epoch,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss,_wandb
81,,,,,,,,,,,,,,1.0,11.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",33551,1636740462,39472,0.00015215270683614142,0.0029150345362722874,499,0.023671120405197144,0.16174645721912384,0.6690033674240112,-0.245834082365036,-0.20097430050373077,-0.19574198126792908,-0.20469632744789124,0.38505199551582336,-0.0031141042709350586,0.0097617506980896,0.007147729396820068,0.008428037166595459,0.0006663203239440918,-0.0047512054443359375,-0.016678154468536377,0.16311243176460266,0.12746408581733704,0.10548564046621323,0.15966297686100006,0.21308259665966034,0.09619594365358353,0.34461623430252075,0.11127761751413345,0.060831066220998764,0.01488577201962471,0.1153893992304802,0.006263050716370344,0.0003887208295054734,0.0009726742864586413,0.0002448298910167068,0.0007210157928057015,0.19662237167358398,0.08099209517240524,0.23328979313373566,0.11602653563022614,0.06652037054300308,0.06440351903438568,0.10557714849710464,0.06838928163051605,0.014927000738680363,0.014459067955613136,0.0601339153945446,0.013771719299256802,0.0002692965790629387,0.0006237148772925138,0.00030028080800548196,0.0007250353810377419,{'runtime': 33551}
82,,,,,,,,,,,,,,1.0,13.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",22094,1636743903,39434,0.00015220650309628292,0.0031034150160849094,499,0.9033640623092651,-0.024097826331853867,0.5140763521194458,-0.13846927881240845,-0.10596291720867157,-0.07134021073579788,-0.02774455025792122,0.1672985851764679,-0.002161264419555664,0.0023232102394104004,-0.002886563539505005,-0.005263537168502808,0.006656616926193237,-7.396936416625977e-05,0.00172463059425354,0.15304099023342133,0.10115057975053787,0.052142441272735596,0.07741871476173401,0.15883101522922516,0.06687849760055542,0.16988258063793182,0.05129335820674896,0.04483957961201668,0.008825305849313736,0.07334643602371216,0.026566600427031517,0.0003965616342611611,0.0010366138303652406,0.00012125872308388352,0.0003456978884059936,0.1666240394115448,0.06120763346552849,0.1407185047864914,0.056463997811079025,0.038669053465127945,0.04047095403075218,0.05590146780014038,0.1424344778060913,0.006421118509024382,0.007886595092713833,0.051252443343400955,0.01983887329697609,0.00021350606402847916,0.0005880834651179612,0.00024133292026817799,0.0003132325073238462,{'runtime': 22094}
83,0.75,0.25,,,,,,,,,,,,,0.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",22246,1636743988,39433,0.00015220650309628292,0.002225014613941312,499,0.9190829992294312,-0.009909956716001034,0.561280369758606,-0.17960137128829956,-0.13083112239837646,-0.10388314723968506,-0.05735126882791519,0.1968400627374649,0.0064993202686309814,-0.012718141078948975,-0.008098065853118896,-0.0049936771392822266,-0.003674745559692383,0.014162570238113403,-0.0037563443183898926,0.16038131713867188,0.09257395565509796,0.05763288587331772,0.08093056827783585,0.17039301991462708,0.07190486788749695,0.15871098637580872,0.05563129484653473,0.04650536924600601,0.00968103762716055,0.06767495721578598,0.032613251358270645,0.0003879452997352928,0.0010509679559618235,0.00012316710490267724,0.0003646719560492784,0.17558221518993378,0.05850544571876526,0.13175643980503082,0.06127210706472397,0.04285934939980507,0.04017596319317818,0.05476802587509155,0.1302822083234787,0.00622048182412982,0.008430937305092812,0.05150121822953224,0.024336373433470726,0.00022877093579154462,0.0006177547620609403,0.00022742028522770852,0.00033189484383910894,{'runtime': 22246}
84,0.5,0.5,,,,,,,,,,,,,0.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",7563,1636742092,39485,0.0001521537614819941,0.0038152532652020454,499,0.8585535883903503,-0.011101814918220043,0.5158708691596985,-0.14821815490722656,-0.11572948843240738,-0.08270114660263062,-0.03445637226104736,0.17923897504806519,0.001920074224472046,-0.012117207050323486,0.013691037893295288,0.006912201642990112,-0.003030717372894287,0.0019479095935821533,-0.0038611888885498047,0.1613026112318039,0.10787460952997208,0.06444444507360458,0.08507747948169708,0.15699851512908936,0.08081299066543579,0.1610795110464096,0.058383017778396606,0.050463613122701645,0.01381232775747776,0.06740374863147736,0.031809404492378235,0.0004636797239072621,0.001205784035846591,0.00014302598719950765,0.00036011054180562496,0.17205964028835297,0.0673455148935318,0.13239789009094238,0.0651051327586174,0.03770643472671509,0.04402656853199005,0.05802149325609207,0.1197422668337822,0.00939878262579441,0.010854043066501617,0.05350822955369949,0.02319849655032158,0.00024411683261860162,0.0007043990772217512,0.0002401287347311154,0.0003680798690766096,{'runtime': 7561}
85,0.25,0.75,,,,,,,,,,,,,0.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",7759,1636742342,39478,0.0001521537614819941,0.003092174418270588,499,0.9298538565635681,0.0026310058310627937,0.5537856221199036,-0.1692761927843094,-0.13309916853904724,-0.09823036193847656,-0.05964605510234833,0.20499968528747559,1.7821788787841797e-05,0.007096976041793823,0.0006111860275268555,-0.0008307993412017822,-0.010844707489013672,0.00269317626953125,0.005237162113189697,0.1569887399673462,0.11550910025835037,0.06513063609600067,0.09863826632499695,0.17074935138225555,0.08579983562231064,0.17031417787075043,0.06010882183909416,0.04666046425700188,0.012567843310534954,0.06984623521566391,0.03680410236120224,0.0003551654517650604,0.000973546295426786,0.00013744787429459393,0.0005298536270856857,0.17735835909843445,0.0719812884926796,0.14738063514232635,0.0741649866104126,0.04127853736281395,0.04810289293527603,0.05854402109980583,0.12678636610507965,0.006353755947202444,0.013326369225978851,0.047749921679496765,0.026338519528508186,0.00021935590484645218,0.0005681796465069056,0.00024105430929921567,0.0004778853035531938,{'runtime': 7759}
90,0.5,0.5,,,,,,,,,,,,,6.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",6366,1636720963,39435,0.0001522054480848545,0.003947429358959198,499,0.9190858602523804,0.028063056990504265,0.5650317668914795,-0.18230660259723663,-0.1471254527568817,-0.11771125346422195,-0.08494408428668976,0.2311612069606781,0.0023481249809265137,0.0015404820442199707,-0.0005334019660949707,-0.0030688047409057617,-0.0021479129791259766,0.00022143125534057617,0.003778010606765747,0.1746920645236969,0.1607808768749237,0.07366997748613358,0.08587560057640076,0.17867618799209595,0.07470761239528656,0.15468589961528778,0.04769141599535942,0.046853747218847275,0.017447033897042274,0.061501774936914444,0.02612278051674366,0.00037384606548585,0.0011114570079371333,0.0001243302394868806,0.0005320566124282777,0.18819671869277954,0.097997285425663,0.14808373153209686,0.06159927695989609,0.052022360265254974,0.0483449250459671,0.060925837606191635,0.10468614101409912,0.01056294608861208,0.016349049285054207,0.04031037166714668,0.020580759271979332,0.00024815034703351557,0.0006378587568178773,0.000249904696829617,0.0004428192914929241,{'runtime': 6365}
91,0.25,0.75,,,,,,,,,,,,,6.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",6552,1636721149,39485,0.00015215270683614142,0.0035259039141237736,499,0.9155969619750977,-0.004991201218217611,0.5398563742637634,-0.15108592808246613,-0.12414669990539551,-0.0916329175233841,-0.05578302592039108,0.19328460097312927,3.0249357223510742e-05,0.008032470941543579,0.007849782705307007,-0.000998377799987793,0.0044113099575042725,0.01357203722000122,0.008364349603652954,0.15579266846179962,0.10398314148187637,0.05717015638947487,0.08484583348035812,0.1669965535402298,0.06246791407465935,0.1612204611301422,0.0632469430565834,0.04924607276916504,0.00791625864803791,0.06992515176534653,0.030367814004421234,0.00040841862210072577,0.001121008419431746,0.00012089496885892004,0.0003591820423025638,0.17369265854358673,0.06487725675106049,0.1349775195121765,0.06084689497947693,0.04229414835572243,0.03629492595791817,0.04973568394780159,0.137399360537529,0.0086497338488698,0.006506847683340311,0.0528578944504261,0.02251199260354042,0.00023486265854444355,0.0006655778852291405,0.00021941878367215395,0.0003092935949098319,{'runtime': 6552}
98,0.75,0.25,,,,,,,,,,,,,13.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",5802,1636720258,39491,0.00015215270683614142,0.0072722057811915874,499,0.8293030858039856,-0.0180083978921175,0.38451436161994934,-0.07571355998516083,-0.06126939505338669,-0.04215186834335327,-0.003239171579480171,0.12515567243099213,0.003953456878662109,0.0028391778469085693,0.0013472139835357666,0.0003940165042877197,0.0029339194297790527,-0.012270808219909668,-0.011238694190979004,0.1304713934659958,0.09370379149913788,0.03723745793104172,0.062304627150297165,0.15026842057704926,0.05777990072965622,0.11639074236154556,0.024584444239735603,0.04103519767522812,0.011738300323486328,0.052364785224199295,0.01621459610760212,0.0003621325013227761,0.0010243054712191224,9.027485066326335e-05,0.00036736519541591406,0.1557559072971344,0.05853221192955971,0.10215683281421661,0.04334314167499542,0.032286159694194794,0.035669244825839996,0.03880663216114044,0.08863642811775208,0.002959395758807659,0.009477728977799416,0.03248947858810425,0.01595882885158062,0.00021572288824245334,0.0006377506069839001,0.00017728695820551366,0.0002868843439500779,{'runtime': 5802}
99,0.5,0.5,,,,,,,,,,,,,13.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",5602,1636720050,39424,0.0001522054480848545,0.0038877781480550766,499,0.9114770889282227,-0.010218133218586445,0.5069305300712585,-0.140713170170784,-0.11423449218273163,-0.0843309536576271,-0.040815576910972595,0.17669999599456787,-0.009004026651382446,-0.004175662994384766,0.009959369897842407,0.004556447267532349,0.0004621744155883789,-0.003980517387390137,-0.023024797439575195,0.21346847712993622,0.18259206414222717,0.06935490667819977,0.10325101763010025,0.16887108981609344,0.07821504771709442,0.1728358119726181,0.054560255259275436,0.04594925045967102,0.016511760652065277,0.07477906346321106,0.032723408192396164,0.0004383970226626843,0.0013067699037492275,0.0001466994872316718,0.0004236063687130809,0.2036140412092209,0.11338197439908981,0.15546251833438873,0.07362149655818939,0.047571394592523575,0.04653209447860718,0.0593360960483551,0.1487272083759308,0.010925999842584133,0.013365518301725388,0.05466374754905701,0.02506156638264656,0.00025187694700434804,0.000740930438041687,0.00024242306244559586,0.0003752980555873364,{'runtime': 5601}
102,0.5,,0.5,,,,,,,,,,,,0.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",5307,1636720484,39424,0.0001522054480848545,0.0032149318140000105,499,0.9312233924865723,0.039941564202308655,0.5792971253395081,-0.1899479627609253,-0.14975766837596893,-0.11969514191150665,-0.08023351430892944,0.2466791570186615,0.0044431984424591064,0.006417900323867798,-0.0048382580280303955,-0.003263413906097412,0.0007786750793457031,0.0005075633525848389,0.005427449941635132,0.1502976268529892,0.1250280886888504,0.0614660419523716,0.059450529515743256,0.17822234332561493,0.0790112316608429,0.13132433593273163,0.047136880457401276,0.049671757966279984,0.017859142273664474,0.049782127141952515,0.020154297351837158,0.00035657224361784756,0.000883484142832458,0.00011790911230491474,0.00037184322718530893,0.17237991094589233,0.0766993835568428,0.11876460909843445,0.04276343435049057,0.05026330053806305,0.0480397492647171,0.04871756210923195,0.08023184537887573,0.008723132312297821,0.020517341792583466,0.03213893249630928,0.015104589983820915,0.00023254162806551903,0.0005161559674888849,0.00020805899112019688,0.0003250521549489349,{'runtime': 5306}
103,0.25,,0.75,,,,,,,,,,,,0.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",5250,1636719716,39439,0.0001522054480848545,0.0038136588409543037,499,0.9071326851844788,-0.01182544231414795,0.47881847620010376,-0.1187574490904808,-0.09586848318576813,-0.06942574679851532,-0.029066402465105057,0.16499245166778564,-0.002039998769760132,0.0015086829662322998,0.0014633238315582275,-0.001223236322402954,-0.006742000579833984,-0.019999921321868896,0.002529621124267578,0.1466177999973297,0.10596378147602081,0.05045849084854126,0.08741459995508194,0.16173696517944336,0.0655064508318901,0.18338876962661743,0.0488392673432827,0.056031484156847,0.0063688429072499275,0.08452200889587402,0.03133546933531761,0.00042544142343103886,0.0011664727935567498,0.00011988689220743254,0.00040360071579925716,0.16508276760578156,0.06631873548030853,0.15234361588954926,0.06385710835456848,0.038811326026916504,0.037944432348012924,0.06252586841583252,0.16582441329956055,0.011896032840013504,0.0066405050456523895,0.061151258647441864,0.02487051673233509,0.00022513671137858182,0.0006899732979945838,0.00026303838239982724,0.0003551824775058776,{'runtime': 5249}
104,0.75,,0.25,,,,,,,,,,,,5.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",5592,1636720554,39499,0.0001520999838629852,0.004068243317306042,499,0.911699652671814,0.012965623289346695,0.5757782459259033,-0.17392653226852417,-0.14201605319976807,-0.11498141288757324,-0.0831034779548645,0.22195827960968018,0.0045664310455322266,0.0045850276947021484,0.0027907490730285645,0.00528031587600708,-0.010918796062469482,0.0028970837593078613,0.0016002357006072998,0.1584227830171585,0.1430848240852356,0.05700262635946274,0.0656379759311676,0.18952563405036926,0.09048739075660706,0.13163034617900848,0.04547227546572685,0.05105246976017952,0.021729903295636177,0.052032846957445145,0.022732431069016457,0.00038692427915520966,0.0012022972805425525,0.00010559360816841945,0.0003715435741469264,0.18420015275478363,0.08811220526695251,0.11942955106496811,0.048716265708208084,0.0489242747426033,0.056488506495952606,0.04808387905359268,0.08712292462587357,0.0074111586436629295,0.02164941281080246,0.03156345710158348,0.01835876889526844,0.0002549841592554003,0.0007001229096204042,0.00019930663984268904,0.00035181475686840713,{'runtime': 5593}
