,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,loss,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss
206,0.5,,0.5,,,,,,,,,,,,7.0,0.0020298357121646404,0.9574158787727356,0.026981614530086517,0.5895081758499146,-0.1695573329925537,-0.13755863904953003,-0.10963974893093109,-0.07756683230400085,0.23918753862380981,0.00783124566078186,-0.0041349828243255615,0.005416065454483032,0.005567371845245361,-0.001453399658203125,0.005266427993774414,0.004949510097503662,0.2049032300710678,0.15405027568340302,0.053453803062438965,0.06458675861358643,0.16913272440433502,0.08335316926240921,0.11112328618764877,0.04785860702395439,0.052752405405044556,0.008731367997825146,0.04627498984336853,0.020003871992230415,0.0004588263400364667,0.0013262557331472635,0.00014512447523884475,0.0003941755276173353,0.20163513720035553,0.09412022680044174,0.1014479249715805,0.047814201563596725,0.04330889508128166,0.04658672586083412,0.0325147807598114,0.08127407729625702,0.009776301681995392,0.009796911850571632,0.03179982304573059,0.014662005938589573,0.00026124497526325285,0.00078270782250911,0.00015256412734743208,0.0002888044691644609
207,0.25,,0.75,,,,,,,,,,,,7.0,0.002120888326317072,0.9638345241546631,0.06653937697410583,0.6385034918785095,-0.19193440675735474,-0.16308224201202393,-0.1436578631401062,-0.11214989423751831,0.2913588285446167,0.001914680004119873,0.008348345756530762,-0.00016748905181884766,-0.003120124340057373,0.009126722812652588,-0.0015524625778198242,0.004449695348739624,0.17117011547088623,0.09577229619026184,0.05547385662794113,0.053344085812568665,0.16723479330539703,0.09315335750579834,0.12079454958438873,0.0477776974439621,0.05074978247284889,0.013712162151932716,0.046162739396095276,0.020315585657954216,0.0003825598396360874,0.0009937682189047337,0.00011604635074036196,0.00024577148724347353,0.1843864768743515,0.05964798107743263,0.1061529889702797,0.04061264544725418,0.03906865417957306,0.056130170822143555,0.040716785937547684,0.0855185016989708,0.006498874165117741,0.018271125853061676,0.03125029057264328,0.0149886105209589,0.0002292174904141575,0.0005824530962854624,0.0001669065677560866,0.0002519206318538636
208,0.1,,0.9,,,,,,,,,,,,7.0,0.0032989890314638615,0.9573872685432434,0.02206902951002121,0.5654969215393066,-0.15704771876335144,-0.13510946929454803,-0.10992178320884705,-0.06903362274169922,0.22605428099632263,0.0018950402736663818,0.008336752653121948,0.009096711874008179,0.012777328491210938,-0.0033292174339294434,-0.0021510720252990723,0.006384909152984619,0.1816188246011734,0.12460625916719437,0.05913790687918663,0.07158458232879639,0.16144464910030365,0.08027345687150955,0.1386353224515915,0.03879291191697121,0.045630693435668945,0.0090721370652318,0.06027946248650551,0.024573437869548798,0.0003852764202747494,0.0010993320029228926,0.0001427031820639968,0.0003180725034326315,0.1886504590511322,0.07606466114521027,0.12722602486610413,0.053628694266080856,0.04061602056026459,0.04791814088821411,0.04968369007110596,0.11195320636034012,0.007245544344186783,0.010915041901171207,0.04415774345397949,0.018053842708468437,0.00022856869327370077,0.0006429109489545226,0.00020840436627622694,0.00031439305166713893
209,0.9,,0.1,,,,,,,,,,,,11.0,0.0023805093951523304,0.942806601524353,0.00044831843115389347,0.5530803203582764,-0.15908975899219513,-0.1239440068602562,-0.09592880308628082,-0.05996991693973541,0.20284488797187805,0.008027434349060059,0.006933629512786865,0.00930243730545044,0.004499077796936035,-0.007045328617095947,0.0023332834243774414,0.008452743291854858,0.21504083275794983,0.16532999277114868,0.05449502915143967,0.07704704254865646,0.16336633265018463,0.08790922909975052,0.10998117923736572,0.037345919758081436,0.04845786839723587,0.010966241359710693,0.04972599074244499,0.02097787708044052,0.0004699986893683672,0.0015656673349440098,0.00011882453691214323,0.00036661940976046026,0.20506972074508667,0.10356838256120682,0.10657550394535065,0.05363472178578377,0.04168984293937683,0.04925207421183586,0.03499851003289223,0.08370213955640793,0.010182305239140987,0.00925721786916256,0.033114198595285416,0.01586502231657505,0.00026274999254383147,0.0009699937072582543,0.00016120205691549927,0.0003000001597683877
210,0.75,,0.25,,,,,,,,,,,,11.0,0.002284462796524167,0.9352571964263916,0.005306596867740154,0.5628024935722351,-0.17549772560596466,-0.14890408515930176,-0.1132287085056305,-0.07800374925136566,0.21059218049049377,0.0019396543502807617,-0.0014677643775939941,-0.0044103264808654785,-0.0013462603092193604,-0.004262089729309082,0.0018113255500793457,0.011888384819030762,0.18670371174812317,0.1265605390071869,0.04111623764038086,0.0478404201567173,0.1522243171930313,0.07377032935619354,0.09296865016222,0.05714575946331024,0.0464308001101017,0.011116988956928253,0.032494932413101196,0.01792190596461296,0.0004334741097409278,0.0011985693126916885,8.128152694553137e-05,0.00022979486675467342,0.18381406366825104,0.07722658663988113,0.07389958947896957,0.036688126623630524,0.03571271523833275,0.04359856992959976,0.025934625416994095,0.0636385828256607,0.005696315784007311,0.009442489594221115,0.023138897493481636,0.01289276871830225,0.00023488225997425616,0.0006879554130136967,0.00011367721890565008,0.00021182006457820535
211,0.5,,0.5,,,,,,,,,,,,11.0,0.002113237278535962,0.957935094833374,0.04118013381958008,0.6049294471740723,-0.183303102850914,-0.16010960936546326,-0.13351896405220032,-0.10312429070472717,0.2570996880531311,-0.004488945007324219,0.0004419982433319092,-0.005422651767730713,-0.0018561482429504395,-0.000935286283493042,-0.005074948072433472,-0.0030773580074310303,0.20149925351142883,0.13775011897087097,0.04950724169611931,0.05663667991757393,0.15595455467700958,0.08029299229383469,0.10343577712774277,0.03930574655532837,0.045413557440042496,0.011213304474949837,0.0438411608338356,0.02161451056599617,0.00041222941945306957,0.0012662317603826523,0.0001045370809151791,0.00029214395908638835,0.1940540224313736,0.08411723375320435,0.09468282759189606,0.04374419152736664,0.03842465206980705,0.045831285417079926,0.03494751453399658,0.0748155415058136,0.006443414371460676,0.008876216597855091,0.032028086483478546,0.015144139528274536,0.0002436021895846352,0.0007292194641195238,0.0001465814420953393,0.00025281691341660917
212,0.25,,0.75,,,,,,,,,,,,11.0,0.0028592473827302456,0.956641435623169,0.10403858125209808,0.5914444327354431,-0.19864577054977417,-0.17077553272247314,-0.15422537922859192,-0.1344110071659088,0.3065897524356842,0.01158672571182251,-0.008449196815490723,0.004694163799285889,0.00040468573570251465,0.0023822784423828125,0.00032851099967956543,-0.0007462501525878906,0.1446734517812729,0.11728238314390182,0.045280639082193375,0.03677188605070114,0.16222895681858063,0.06492037326097488,0.08009134232997894,0.024009570479393005,0.047028329223394394,0.01839285157620907,0.032027970999479294,0.010430914349853992,0.0003263344115111977,0.0007342389435507357,7.939465285744518e-05,0.00019250815967097878,0.1657443642616272,0.0724024623632431,0.07507724314928055,0.025758905336260796,0.0385504886507988,0.04033581539988518,0.0305462758988142,0.04182501882314682,0.004018308594822884,0.018832270056009293,0.02137736789882183,0.007784414570778608,0.00022932281717658043,0.0004598648811224848,0.00012693839380517602,0.0001759378210408613
213,0.1,,0.9,,,,,,,,,,,,11.0,0.0030479077249765396,0.9445253610610962,0.029572851955890656,0.5889936685562134,-0.19257044792175293,-0.15464526414871216,-0.12361469119787216,-0.09401072561740875,0.24122580885887146,0.010725229978561401,-0.0009869933128356934,-0.0172654390335083,-0.018649637699127197,0.011616736650466919,0.0024455785751342773,-0.008930802345275879,0.18004031479358673,0.15569822490215302,0.05436117947101593,0.07647700607776642,0.17377905547618866,0.07925723493099213,0.1218256801366806,0.04101623594760895,0.04821407049894333,0.01199045218527317,0.05154635012149811,0.02419753558933735,0.00038277689600363374,0.001152110518887639,0.00011412438470870256,0.000338409241521731,0.1904899626970291,0.09514924883842468,0.1143166571855545,0.05613073334097862,0.04290639981627464,0.0469791442155838,0.04199710488319397,0.08930790424346924,0.006934467703104019,0.0113312853500247,0.03473285213112831,0.017734713852405548,0.00023493831395171583,0.0006687078275717795,0.00017872537137009203,0.0003060916205868125
214,0.9,,0.1,,,,,,,,,,,,13.0,0.00256509892642498,0.9584184885025024,0.06262979656457901,0.6311981678009033,-0.19348661601543427,-0.1642446219921112,-0.13740567862987518,-0.11197993159294128,0.28530585765838623,0.006158977746963501,0.0022563934326171875,0.0016682446002960205,0.002143561840057373,0.0038817226886749268,0.0005497932434082031,-0.005313396453857422,0.18308840692043304,0.14490889012813568,0.05373965576291084,0.0652550458908081,0.15867967903614044,0.07474987208843231,0.11197767406702042,0.03891872614622116,0.043092019855976105,0.009127125144004822,0.04540592059493065,0.018240181729197502,0.00036984874168410897,0.00108258705586195,0.00011126605386380106,0.00026527888257987797,0.1824074536561966,0.08598499000072479,0.10384858399629593,0.047026362270116806,0.04049533233046532,0.04522417485713959,0.03693299740552902,0.08343766629695892,0.006156663876026869,0.008722998201847076,0.03287408500909805,0.013981073163449764,0.00023076091019902378,0.0006197494803927839,0.00016297319962177426,0.00026408093981444836
215,0.75,,0.25,,,,,,,,,,,,13.0,0.0017587088514119387,0.9645113945007324,0.11538662016391754,0.6037483215332031,-0.2155110388994217,-0.18606650829315186,-0.15407201647758484,-0.1336848884820938,0.32095035910606384,-0.008196055889129639,0.005484402179718018,0.014278918504714966,0.01675713062286377,-0.004324972629547119,0.0011151432991027832,0.018609285354614258,0.16967393457889557,0.140479177236557,0.05166717618703842,0.045876145362854004,0.16819924116134644,0.0657973513007164,0.09083056449890137,0.03236162289977074,0.04443133994936943,0.01067901961505413,0.03387005627155304,0.012134703807532787,0.0003441335866227746,0.0008703632629476488,8.84839246282354e-05,0.0002492053317837417,0.17852678894996643,0.0854765772819519,0.08476784825325012,0.032294053584337234,0.04794375225901604,0.038186509162187576,0.03366832062602043,0.04351437836885452,0.008373871445655823,0.014220205135643482,0.022844593971967697,0.008439145982265472,0.00024211470736190677,0.0005094251246191561,0.00013855125871486962,0.0002034935459960252
216,0.5,,0.5,,,,,,,,,,,,13.0,0.002620349172502756,0.9491739273071289,-0.00012062303721904755,0.5258893370628357,-0.15283796191215515,-0.11509504914283752,-0.08074195683002472,-0.04529295489192009,0.19238236546516418,0.0019927024841308594,0.0065940022468566895,0.009687483310699463,0.010337352752685547,0.007390797138214111,0.0049530863761901855,0.008269935846328735,0.19399842619895935,0.1564939022064209,0.05486472696065903,0.08705535531044006,0.17504511773586273,0.07716444879770279,0.14215700328350067,0.05703435838222504,0.05115685239434242,0.007523426786065102,0.06190091744065285,0.03207235410809517,0.000438248593127355,0.0014730710536241531,0.00012200717901578173,0.00040300138061866164,0.19698461890220642,0.09721106290817261,0.12417339533567429,0.06558821350336075,0.04476083815097809,0.042783912271261215,0.04364677146077156,0.10170825570821762,0.009454532526433468,0.008297496475279331,0.04077128320932388,0.02283225581049919,0.00024668266996741295,0.000867055612616241,0.00019095548486802727,0.00035627337638288736
217,0.25,,0.75,,,,,,,,,,,,13.0,0.0025390228256583214,0.9511440396308899,0.007872403599321842,0.5187674760818481,-0.13498473167419434,-0.10515288263559341,-0.07899542152881622,-0.03812532499432564,0.19671231508255005,-0.0033937692642211914,-0.0023328661918640137,0.002019256353378296,0.003848552703857422,-0.010999441146850586,-0.008937597274780273,-0.0037328898906707764,0.22676222026348114,0.1873847097158432,0.06396923214197159,0.08158159255981445,0.16172941029071808,0.09092819690704346,0.13091032207012177,0.05032021924853325,0.0487033873796463,0.012347803451120853,0.05787420645356178,0.024340741336345673,0.00045922177378088236,0.0015014717355370522,0.00014828948769718409,0.00041883820085786283,0.21164581179618835,0.11626696586608887,0.12481684982776642,0.0592302568256855,0.042275696992874146,0.05058139190077782,0.04000956565141678,0.1030086800456047,0.011110519990324974,0.00992866512387991,0.04026905074715614,0.018028706312179565,0.00025741165154613554,0.0008916414808481932,0.00019355068798176944,0.0003277727810200304
218,0.1,,0.9,,,,,,,,,,,,13.0,0.003807399421930313,0.9175994396209717,-0.0015499498695135117,0.4704868495464325,-0.13658159971237183,-0.1088462546467781,-0.0783039927482605,-0.04302152991294861,0.17084549367427826,0.013903498649597168,0.0021882951259613037,0.004370689392089844,0.003860294818878174,-0.001540064811706543,0.004457443952560425,0.007852703332901001,0.22654592990875244,0.21052776277065277,0.07881204038858414,0.10010919719934464,0.1427023857831955,0.07386524230241776,0.08917170017957687,0.02866998128592968,0.04051956534385681,0.007477919105440378,0.04000931605696678,0.015153039246797562,0.00045272294664755464,0.0014764175284653902,0.00011788274423452094,0.00041066715493798256,0.2011222541332245,0.1274842768907547,0.10446258634328842,0.06353865563869476,0.03759464621543884,0.04447513818740845,0.027507342398166656,0.06239669397473335,0.010610343888401985,0.007290304638445377,0.028389638289809227,0.01282020565122366,0.0002498449175618589,0.0008816575864329934,0.00014737220772076398,0.0003113953280262649
219,0.9,,0.1,,,,,,,,,,,,17.0,0.001825365237891674,0.9577078819274902,0.05497738718986511,0.6220946311950684,-0.1881706416606903,-0.15948572754859924,-0.13448405265808105,-0.09757115691900253,0.27532607316970825,0.007399916648864746,-0.008638620376586914,-0.00941312313079834,-0.008296191692352295,0.01039549708366394,0.004474610090255737,-0.00888979434967041,0.19953319430351257,0.13266350328922272,0.06605106592178345,0.08202303946018219,0.17401717603206635,0.10290441662073135,0.14282181859016418,0.05497347190976143,0.04816610366106033,0.01201679464429617,0.05773169919848442,0.030169958248734474,0.00040537200402468443,0.0011394259054213762,0.00016526863328181207,0.0005320092313922942,0.20016534626483917,0.08424834161996841,0.13484223186969757,0.06259164959192276,0.04727659001946449,0.05809031426906586,0.047825805842876434,0.11325369030237198,0.010164001025259495,0.01164672989398241,0.04226640611886978,0.02255014330148697,0.0002506442542653531,0.0006950403330847621,0.00021717384515795857,0.00042871286859735847
220,0.75,,0.25,,,,,,,,,,,,17.0,0.002447886858135462,0.9445741772651672,-0.0034036291763186455,0.5116560459136963,-0.14275279641151428,-0.11789290606975555,-0.08141326904296875,-0.04042898491024971,0.18439534306526184,-0.001388251781463623,0.005460202693939209,-0.009214401245117188,-0.009976744651794434,-0.0014660954475402832,0.002868056297302246,-0.0008838772773742676,0.24201026558876038,0.21244758367538452,0.0720507875084877,0.10033242404460907,0.1366432160139084,0.09384670108556747,0.12286368757486343,0.0461454838514328,0.046375710517168045,0.007890821434557438,0.05494225397706032,0.01902017369866371,0.0004975763149559498,0.0016765492036938667,0.0001555143971927464,0.0005070831393823028,0.21370074152946472,0.1300041824579239,0.1235116496682167,0.06569686532020569,0.032058730721473694,0.05012176185846329,0.037471704185009,0.08527661859989166,0.011910341680049896,0.008712248876690865,0.037513747811317444,0.01552265603095293,0.000267322437139228,0.0010009764228016138,0.00018726452253758907,0.0003410177887417376
221,0.5,,0.5,,,,,,,,,,,,17.0,0.0023568938486278057,0.9641857147216797,0.11365872621536255,0.6424339413642883,-0.221049964427948,-0.1870989054441452,-0.1595243215560913,-0.1461791843175888,0.33361387252807617,-0.0009559988975524902,0.00152587890625,-0.00046318769454956055,0.0002040565013885498,0.0038437843322753906,-0.0009653866291046143,-0.0029823482036590576,0.133745938539505,0.10266442596912384,0.04233729839324951,0.032385002821683884,0.17698034644126892,0.07486868649721146,0.08467341214418411,0.025500260293483734,0.05341986194252968,0.017397232353687286,0.0323418527841568,0.011832088232040405,0.00033418097882531583,0.0007416958105750382,8.69765572133474e-05,0.00019348098430782557,0.1674138605594635,0.06636856496334076,0.07805217802524567,0.024310490116477013,0.044706493616104126,0.04407813027501106,0.03309551998972893,0.039769310504198074,0.007274283096194267,0.02179991453886032,0.020423458889126778,0.007957938127219677,0.0002335449680685997,0.00045492543722502887,0.00013319120625965297,0.0001799695019144565
222,0.25,,0.75,,,,,,,,,,,,17.0,0.002579095773398876,0.9412804841995239,0.013086315244436264,0.5366535186767578,-0.17235368490219116,-0.1282845139503479,-0.09880147874355316,-0.06607259064912796,0.20771744847297668,0.006956517696380615,-0.010329008102416992,0.003959149122238159,0.004857182502746582,0.007244139909744263,0.0029406845569610596,-0.006666719913482666,0.2037668526172638,0.14859865605831146,0.05692928656935692,0.07025065273046494,0.16378287971019745,0.07418877631425858,0.10059615224599838,0.04136619344353676,0.044544871896505356,0.013290316797792912,0.04313109815120697,0.02494877763092518,0.00044525638804771006,0.00119372783228755,0.00011698783782776445,0.00032917148200795054,0.19961640238761902,0.09122443199157715,0.10018062591552734,0.052984923124313354,0.04158066213130951,0.04347779229283333,0.03190220892429352,0.07630113512277603,0.007918118499219418,0.011724286712706089,0.02974005788564682,0.01700199767947197,0.00025592910242266953,0.0006927512004040182,0.00014795688912272453,0.00036163386539556086
223,0.1,,0.9,,,,,,,,,,,,17.0,0.0019265161827206612,0.9630842804908752,0.04592391848564148,0.6092572212219238,-0.17937685549259186,-0.15022645890712738,-0.12619704008102417,-0.10175149142742157,0.2628609240055084,0.00044649839401245117,-0.0007918477058410645,-0.0017223060131072998,0.001376718282699585,0.003917098045349121,-0.00838238000869751,-0.005342423915863037,0.15660956501960754,0.13188648223876953,0.057613834738731384,0.0539742074906826,0.1851232796907425,0.08048922568559647,0.12776154279708862,0.03793856129050255,0.05229262635111809,0.017169170081615448,0.05029328912496567,0.02028581313788891,0.0003559770993888378,0.0009209790150634944,0.00011634387192316353,0.0003704052069224417,0.1837981641292572,0.08259813487529755,0.12168650329113007,0.042190197855234146,0.049969617277383804,0.04827278479933739,0.04959598556160927,0.07644399255514145,0.008495470508933067,0.017453912645578384,0.03245912864804268,0.01489367987960577,0.0002447434817440808,0.0005496553494594991,0.00021319209190551192,0.0003712692705448717
224,0.9,,0.1,,,,,,,,,,,,18.0,0.0021330900490283966,0.9543407559394836,0.05138810724020004,0.6280913352966309,-0.18458081781864166,-0.16329240798950195,-0.13643693923950195,-0.10911349207162857,0.2743649184703827,-0.007243335247039795,-0.0005362331867218018,-0.01954120397567749,-0.010545730590820312,0.005148261785507202,0.004190355539321899,-0.0028069019317626953,0.18716977536678314,0.14407777786254883,0.059338659048080444,0.06851670145988464,0.15634532272815704,0.06745193898677826,0.11210533231496811,0.033124156296253204,0.04311744123697281,0.0067943911999464035,0.04654897376894951,0.017231950536370277,0.00038182048592716455,0.001051365747116506,0.00012386431626509875,0.00027367559960111976,0.18657349050045013,0.08520441502332687,0.10915930569171906,0.04727381840348244,0.03989080712199211,0.04275089502334595,0.037738118320703506,0.08084916323423386,0.007138224318623543,0.0067045618779957294,0.030715802684426308,0.01364778634160757,0.0002280154440086335,0.0006076066056266427,0.00015955114213284105,0.00024129246594384313
225,0.75,,0.25,,,,,,,,,,,,18.0,0.0019541794899851084,0.9668258428573608,0.1494038701057434,0.639419674873352,-0.23032528162002563,-0.2038584053516388,-0.1781368851661682,-0.1665843278169632,0.36355164647102356,-0.0008627176284790039,-0.004186689853668213,-0.01055973768234253,-0.011303842067718506,0.0013314485549926758,-0.00447690486907959,-0.0010039210319519043,0.15251635015010834,0.11713030934333801,0.05057276785373688,0.041075531393289566,0.17980606853961945,0.07245439291000366,0.0979238972067833,0.030468611046671867,0.05131116881966591,0.013386073522269726,0.03792388364672661,0.011694882065057755,0.0003492778050713241,0.000830839155241847,0.00010324462346034124,0.00025554379681125283,0.17327381670475006,0.07298652082681656,0.09167855232954025,0.029393378645181656,0.05229918286204338,0.042735837399959564,0.03801615163683891,0.0487595833837986,0.010678895749151707,0.018963273614645004,0.02475256845355034,0.008515127003192902,0.000245957839069888,0.0004954934120178223,0.00015823025023564696,0.00020446194685064256
226,0.5,,0.5,,,,,,,,,,,,18.0,0.0017841220833361149,0.9664996266365051,0.13243398070335388,0.5861506462097168,-0.18879425525665283,-0.16147878766059875,-0.14011070132255554,-0.11907554417848587,0.32931703329086304,0.009095430374145508,0.01027768850326538,-0.005095094442367554,-0.0019471049308776855,-0.002364635467529297,-0.005692183971405029,-0.01047372817993164,0.12036825716495514,0.09948430955410004,0.05070666968822479,0.04085223376750946,0.19255392253398895,0.0765128806233406,0.10962744802236557,0.029955992475152016,0.059146374464035034,0.0191145371645689,0.0418868251144886,0.012507460080087185,0.00033277683542110026,0.0007506477413699031,0.00011551521311048418,0.00028152758022770286,0.16237306594848633,0.061983685940504074,0.09827130287885666,0.02904006466269493,0.054441891610622406,0.04712740704417229,0.04347273334860802,0.05585465952754021,0.011804639361798763,0.024470752105116844,0.0285456832498312,0.00872944388538599,0.00024230036069639027,0.00044804721255786717,0.00019437780429143459,0.00023071096802596003
227,0.25,,0.75,,,,,,,,,,,,18.0,0.0024504484608769417,0.9652119278907776,0.14131595194339752,0.5798344016075134,-0.1821814477443695,-0.15669846534729004,-0.1367158591747284,-0.12091052532196045,0.3346996307373047,-0.0030705928802490234,-1.6897916793823242e-05,-0.0038117170333862305,-0.0015794634819030762,0.00876009464263916,-0.014155149459838867,0.0011116564273834229,0.1516483575105667,0.11421307921409607,0.06517540663480759,0.05418109521269798,0.18810859322547913,0.07972217351198196,0.12549945712089539,0.04146334156394005,0.048738472163677216,0.019236966967582703,0.04438527300953865,0.015374402515590191,0.00035573405330069363,0.0008893006597645581,0.0001347270153928548,0.00036757110501639545,0.1779252141714096,0.07106169313192368,0.1141410544514656,0.03846244513988495,0.052839137613773346,0.0458294153213501,0.04614657163619995,0.06593281030654907,0.007683040574193001,0.022304808720946312,0.0286954827606678,0.011270361952483654,0.00024456437677145004,0.0005219543818384409,0.00020378957560751587,0.00029018879286013544
228,0.1,,0.9,,,,,,,,,,,,18.0,0.0027114800177514553,0.9465194940567017,-0.002991744317114353,0.5501669645309448,-0.14702042937278748,-0.11932650953531265,-0.09648077934980392,-0.053532782942056656,0.19876772165298462,0.002820909023284912,0.006856441497802734,0.0011074841022491455,0.004468053579330444,-0.007332801818847656,0.004892855882644653,0.004986315965652466,0.20294058322906494,0.1675860434770584,0.05960645526647568,0.07661443203687668,0.16175229847431183,0.08919799327850342,0.131304532289505,0.05065315589308739,0.047245487570762634,0.012461691163480282,0.05791129916906357,0.023740040138363838,0.00043713062768802047,0.001507531269453466,0.0001242816069861874,0.00035023302189074457,0.1939813643693924,0.10414785891771317,0.12267502397298813,0.05637780949473381,0.04324692115187645,0.04773680493235588,0.03888460248708725,0.09584129601716995,0.011137163266539574,0.01002060528844595,0.042819827795028687,0.01818665862083435,0.00024560483871027827,0.0009027168271131814,0.00019565968250390142,0.0003217416233383119
229,0.9,,0.1,,,,,,,,,,,,19.0,0.002199593000113964,0.9506257772445679,0.039620861411094666,0.5977350473403931,-0.17958703637123108,-0.15281406044960022,-0.1314118504524231,-0.10156500339508057,0.2531471252441406,-0.0012389719486236572,-0.004899799823760986,-0.0030374526977539062,-0.0018347203731536865,0.00533139705657959,-0.005773723125457764,-0.0007336139678955078,0.20727810263633728,0.16560983657836914,0.08188018202781677,0.08834225684404373,0.15959176421165466,0.08839728683233261,0.15304984152317047,0.07067058980464935,0.04029592126607895,0.006655334495007992,0.05642146244645119,0.022721730172634125,0.0003919443697668612,0.0013432319974526763,0.0001492427400080487,0.0003597289614845067,0.19070804119110107,0.09860633313655853,0.13969743251800537,0.06259912252426147,0.04649347439408302,0.050542473793029785,0.04609645903110504,0.10213180631399155,0.010075309313833714,0.006624126341193914,0.039889272302389145,0.017760764807462692,0.0002369444991927594,0.0007758763385936618,0.00021020194981247187,0.00032025351538322866
230,0.75,,0.25,,,,,,,,,,,,19.0,0.0021983205806463957,0.9674929976463318,0.14543575048446655,0.5657463669776917,-0.1862775832414627,-0.15768218040466309,-0.1397397816181183,-0.11995212733745575,0.3330991864204407,-0.007937729358673096,0.00458863377571106,-0.01059812307357788,-0.006407439708709717,0.00751495361328125,-0.0015737712383270264,-0.008830904960632324,0.13887417316436768,0.1116085797548294,0.040921650826931,0.0341758131980896,0.18553408980369568,0.07399579137563705,0.0903666689991951,0.03386521339416504,0.05225740000605583,0.015399792231619358,0.03147629648447037,0.010331067256629467,0.0003389364865142852,0.0008142032311297953,8.619362051831558e-05,0.00022316921968013048,0.1668080985546112,0.06877770274877548,0.07388468831777573,0.02461804449558258,0.05343467742204666,0.043849680572748184,0.03277474641799927,0.04139875993132591,0.010369778610765934,0.019292153418064117,0.020898941904306412,0.00710998335853219,0.0002465132565703243,0.00048267480451613665,0.0001288177736569196,0.00018322978576179594
231,0.5,,0.5,,,,,,,,,,,,19.0,0.002052669646218419,0.9605247974395752,0.01989540085196495,0.5685410499572754,-0.16513457894325256,-0.13465268909931183,-0.10260038077831268,-0.06949131190776825,0.2253110408782959,-0.0004069209098815918,-0.0006404519081115723,0.0024389922618865967,0.004539459943771362,0.012371629476547241,-0.009437143802642822,-0.0116310715675354,0.21001827716827393,0.1702229231595993,0.05977625399827957,0.0788121372461319,0.15736378729343414,0.09766235202550888,0.12073759734630585,0.04842458292841911,0.05008620396256447,0.008761790581047535,0.05118679255247116,0.025024689733982086,0.0004617311933543533,0.001633540028706193,0.0001584320270922035,0.00043608705163933337,0.2024352103471756,0.10578392446041107,0.11219798773527145,0.05720091983675957,0.038404431194067,0.05033354088664055,0.03832704573869705,0.08787981420755386,0.009890442714095116,0.007874712347984314,0.03444374352693558,0.01798730343580246,0.00025842239847406745,0.0009853217052295804,0.00017320818733423948,0.0003476822457741946
232,0.25,,0.75,,,,,,,,,,,,19.0,0.002040138002485037,0.9643664956092834,0.033004362136125565,0.5747997164726257,-0.16386565566062927,-0.14212659001350403,-0.11017501354217529,-0.07248574495315552,0.23900620639324188,-0.0016925334930419922,-0.004784941673278809,-0.013682425022125244,-0.012214124202728271,0.010636717081069946,0.0024085640907287598,-0.006044328212738037,0.16394175589084625,0.13260598480701447,0.06772785633802414,0.07296270877122879,0.16758543252944946,0.07804218679666519,0.1446831375360489,0.06409315019845963,0.04500233381986618,0.00871327705681324,0.05352205038070679,0.023977870121598244,0.00034577370388433337,0.0009161708876490593,0.00012974800483789295,0.0003552496782504022,0.17725048959255219,0.08008130639791489,0.12794345617294312,0.054319240152835846,0.04490482434630394,0.046317894011735916,0.047758691012859344,0.10489759594202042,0.007625153753906488,0.010502834804356098,0.037472158670425415,0.01764756068587303,0.00022236912627704442,0.0005350957508198917,0.00021611146803479642,0.00034584852983243763
